Index, Symbol, Company Name, Sector, Industry, Country, Market Cap, Forward PE, PEG, Price/Sales, Price/Book, Price/FCF, EPS This Y, EPS Next Y, EPS Next 5Y, EPS Q/Q, Sales Q/Q, ROA, ROE, ROI, Current Ratio, Quick Ratio, LT Debt/Equity, Debt/Equity, Gross Margin, Operating Margin, Net Margin, Perf Month, Perf Quarter, Perf Half Y, Perf Year, Perf YTD, Volatility (Month)
15, AEYE, AudioEye Inc., Technology, Software - Application, USA, 193.30M, 118.32, -, 8.79, 8.34, -, 19.90%, 140.50%, -, -40.50%, 34.90%, -41.60%, -86.60%, -79.30%, 3.10, 3.10, 0.04, 0.06, 72.80%, -37.50%, -37.80%, -28.16%, -45.61%, 17.87%, 116.53%, -29.00%, 9.41%
17, AGMH, AGM Group Holdings Inc., Technology, Software - Application, Hong Kong, 255.23M, -, -, 4788.18, 68.06, -, 27.80%, -, -, 40.90%, -98.00%, -10.20%, -13.40%, -, 2.50, 2.50, 0.00, 0.00, -, -, -, -8.61%, -27.26%, -22.97%, -45.66%, -24.28%, 3.52%
19, AI, C3.ai Inc., Technology, Information Technology Services, USA, 6.38B, -, -, 36.96, 5.80, -, -108.10%, -85.70%, -13.02%, -64.20%, 18.90%, -, -, 38.80%, 11.20, 11.20, 0.00, 0.00, 75.50%, -38.60%, -36.00%, -7.48%, -49.02%, -, -, -55.52%, 7.19%
22, AKTS, Akoustis Technologies Inc., Technology, Communication Equipment, USA, 478.62M, -, -, 99.71, 3.71, -, -0.90%, 30.70%, -, -4.00%, 525.00%, -52.10%, -73.30%, -49.50%, 14.00, 13.80, 0.00, 0.01, -71.90%, -, -, -21.41%, -38.35%, 24.90%, 29.63%, -21.67%, 5.98%
24, ALGM, Allegro MicroSystems Inc., Technology, Semiconductors, USA, 5.06B, 31.77, 20.15, 8.57, 8.62, -, -56.40%, 26.53%, 13.69%, -260.00%, 7.90%, -, -, 5.10%, 4.20, 3.20, 0.04, 0.04, 47.20%, -, -, 3.47%, -3.53%, 9.21%, -, -1.69%, 4.84%
26, ALLT, Allot Ltd., Technology, Communication Equipment, Israel, 682.13M, -, -, 4.95, 5.36, -, -5.60%, 47.60%, -, -132.30%, 6.50%, -5.70%, -9.00%, -8.60%, 2.60, 2.40, 0.00, 0.00, 69.50%, -8.10%, -8.50%, 4.16%, 21.18%, 94.35%, 80.69%, 83.27%, 4.59%
28, ALRM, Alarm.com Holdings Inc., Technology, Software - Application, USA, 4.03B, 42.71, 2.50, 6.31, 7.40, 42.92, 43.50%, 13.84%, 20.00%, 63.50%, 13.60%, 10.50%, 18.20%, 9.30%, 8.70, 8.20, 0.75, 0.75, 63.20%, 9.60%, 13.10%, -11.38%, -12.87%, 12.10%, 73.14%, -20.85%, 3.68%
30, ALYA, Alithya Group Inc., Technology, Information Technology Services, Canada, 158.61M, -, -, 0.56, 1.10, -, -, -, 15.00%, -, 6.60%, -, -, -, -, -, -, -, -, -, -, -11.49%, -7.96%, -11.86%, 30.00%, -0.48%, 4.79%
32, AMBA, Ambarella Inc., Technology, Semiconductor Equipment & Materials, USA, 3.70B, 93.81, -, 16.58, 7.47, 128.37, -27.30%, 53.52%, 10.06%, 8.30%, 8.60%, -10.90%, -12.90%, -13.40%, 6.70, 6.40, 0.00, 0.00, 60.80%, -27.50%, -26.80%, -2.43%, -15.51%, 32.17%, 76.91%, 9.32%, 4.32%
34, AMKR, Amkor Technology Inc., Technology, Semiconductors, USA, 5.14B, 11.23, 0.28, 0.98, 2.11, 23.03, 177.30%, -3.24%, 47.05%, 84.60%, 15.10%, 7.80%, 17.40%, 11.70%, 1.60, 1.40, 0.39, 0.45, 19.00%, 9.90%, 7.50%, 0.62%, -14.61%, 48.02%, 99.43%, 39.92%, 3.59%
36, AMPG, AmpliTech Group Inc., Technology, Communication Equipment, USA, 40.68M, -, -, 11.62, 2.48, -, -, -, -, -, -37.50%, -, -, -41.60%, 13.60, 12.70, 0.14, 0.16, 36.30%, -, -, -26.18%, -48.11%, 51.33%, 482.05%, 23.77%, 8.56%
38, AMSWA, American Software Inc., Technology, Software - Application, USA, 659.33M, 75.92, 7.44, 5.88, 5.45, 54.49, -3.90%, -1.85%, 16.00%, -30.90%, -9.50%, 3.30%, 4.70%, 5.00%, 2.90, 2.90, 0.00, 0.00, 53.70%, 3.70%, 5.00%, -4.19%, -0.10%, 25.99%, 3.44%, 17.18%, 2.62%
40, ANSS, ANSYS Inc., Technology, Software - Application, USA, 29.35B, 42.95, 5.98, 16.87, 7.13, 54.60, -5.00%, 13.13%, 10.74%, 56.10%, 19.10%, 8.70%, 12.10%, 8.90%, 2.70, 2.70, 0.19, 0.19, 86.40%, 29.50%, 26.50%, -9.11%, -2.36%, 4.67%, 19.41%, -7.11%, 2.50%
21, AKAM, Akamai Technologies Inc., Technology, Software - Infrastructure, USA, 18.69B, 18.85, 2.67, 5.71, 4.31, 16.19, 16.10%, 9.67%, 12.00%, 24.90%, 10.30%, 7.80%, 14.20%, 9.90%, 3.00, 3.00, 0.45, 0.45, 64.30%, 21.00%, 18.00%, 3.83%, 19.04%, 10.09%, 7.95%, 8.78%, 1.88%
23, ALF, Alfi Inc., Technology, Software - Infrastructure, USA, 35.91M, -, -, -, -, -, -, -, -, -, -, -, -, -, 0.30, -, -, -, -, -, -, -, -, -, -, -2.41%, -
25, ALKT, Alkami Technology Inc., Technology, Software - Application, USA, 2.88B, -, -, 25.66, -, -, -31.50%, -, -, -, -, -, -, 14.70%, 6.60, 6.60, -, -, -, -, -, -30.21%, -, -, -, -22.63%, 7.10%
27, ALOT, AstroNova Inc., Technology, Computer Hardware, USA, 117.16M, -, -, 1.01, 1.55, 9.45, -26.30%, -, -, 160.40%, -3.60%, 1.10%, 1.80%, 1.70%, 2.90, 1.50, 0.15, 0.22, 35.60%, 2.10%, 1.10%, 4.70%, 43.81%, 65.48%, 152.72%, 52.58%, 3.76%
29, ALTR, Altair Engineering Inc., Technology, Software - Infrastructure, USA, 5.07B, 104.13, -, 10.37, 12.57, 149.49, -36.00%, 25.15%, -, 131.30%, 14.20%, -0.30%, -0.60%, -0.10%, 1.10, 1.10, 0.00, 0.48, 75.60%, 3.70%, -0.40%, 0.18%, 6.48%, 30.13%, 72.35%, 15.80%, 3.56%
31, AMAT, Applied Materials Inc., Technology, Semiconductor Equipment & Materials, USA, 126.47B, 18.75, 1.16, 6.38, 10.58, 37.08, 38.20%, 11.81%, 24.88%, 75.40%, 41.10%, 19.50%, 40.60%, 23.80%, 3.10, 2.30, 0.45, 0.00, 45.80%, 26.50%, 22.40%, 2.02%, 12.99%, 70.24%, 145.87%, 60.06%, 3.51%
33, AMD, Advanced Micro Devices Inc., Technology, Semiconductors, USA, 95.28B, 30.00, 1.20, 8.34, 15.00, 55.11, 604.70%, 23.79%, 28.25%, 232.40%, 92.90%, 35.40%, 59.20%, 40.90%, 2.50, 1.90, 0.05, 0.00, 44.80%, 15.60%, 25.20%, -4.56%, -7.30%, -7.65%, 48.85%, -12.68%, 2.89%
35, AMOT, Allied Motion Technologies Inc., Technology, Electronic Components, USA, 524.63M, 23.76, 0.79, 1.40, 3.31, 24.52, -20.60%, 29.57%, 30.00%, 192.20%, 10.10%, 6.20%, 15.50%, 6.80%, 2.70, 1.60, 0.78, 0.78, 29.40%, 6.10%, 5.70%, -1.17%, 5.50%, 25.12%, 46.73%, 3.91%, 4.40%
37, AMST, Amesite Inc., Technology, Software - Application, USA, 48.80M, -, -, 122.01, 3.73, -, -5.90%, 56.60%, -, 17.20%, 100.00%, -81.60%, -92.30%, -, 12.30, 12.30, 0.00, 0.00, -, -, -, -7.36%, -60.43%, -48.04%, -, -50.72%, 10.43%
39, ANET, Arista Networks Inc., Technology, Computer Hardware, USA, 25.73B, 29.64, 4.11, 10.45, 7.50, 33.09, -24.90%, 11.62%, 9.70%, 30.80%, 27.60%, 14.70%, 21.00%, 17.90%, 5.10, 4.40, 0.00, 0.00, 63.70%, 30.70%, 27.50%, 5.23%, 17.86%, 25.44%, 45.37%, 16.80%, 2.35%
42, AOSL, Alpha and Omega Semiconductor Limited, Technology, Semiconductors, USA, 845.83M, 10.62, 1.34, 1.41, 2.41, 8.06, -452.40%, 10.77%, 17.00%, 322.60%, 58.30%, 4.60%, 12.00%, -3.10%, 1.80, 1.10, 0.31, 0.48, 28.70%, 6.70%, 6.40%, 0.41%, -14.90%, 29.77%, 206.18%, 36.25%, 6.06%
44, API, Agora Inc., Technology, Software - Application, China, 4.86B, 532.02, -, 35.13, 2.80, -, -256.20%, 1600.00%, 26.70%, -, 74.30%, -, -, -0.90%, 18.50, 18.50, 0.00, 0.00, 61.70%, -, -, -12.06%, -32.22%, 16.96%, -, 12.97%, 7.54%
46, APPF, AppFolio Inc., Technology, Software - Application, USA, 4.59B, 236.65, 1.23, 14.52, 16.23, 159.53, 334.80%, 129.84%, 25.00%, -75.90%, 8.80%, 42.60%, 62.70%, -10.00%, 4.20, 4.20, 0.00, 0.00, 61.00%, 0.40%, 49.60%, -8.19%, -16.72%, -9.71%, -14.90%, -25.08%, 4.65%
48, APPS, Digital Turbine Inc., Technology, Software - Application, USA, 5.94B, 62.54, 3.17, 23.02, 52.52, 114.58, 387.00%, 53.33%, 50.00%, 324.50%, 146.10%, 18.90%, 41.40%, 24.30%, 1.10, 1.10, 0.15, 0.17, 42.20%, 17.90%, 15.00%, -8.58%, -30.16%, 69.84%, 930.69%, 16.99%, 7.13%
50, ARW, Arrow Electronics Inc., Technology, Electronics & Computer Distribution, USA, 8.99B, 9.27, 0.62, 0.29, 1.75, 11.64, 406.20%, 7.54%, 20.10%, 346.00%, 31.40%, 4.60%, 15.00%, 9.80%, 1.50, 1.10, 0.37, 0.44, 11.10%, 3.40%, 2.40%, 2.37%, 15.95%, 29.75%, 74.19%, 23.67%, 2.47%
52, ASML, ASML Holding N.V., Technology, Semiconductor Equipment & Materials, Netherlands, 278.19B, 38.52, 1.73, 14.35, 16.88, 79.50, 37.90%, 17.46%, 29.80%, 244.10%, 78.80%, 17.20%, 33.30%, 18.90%, 2.30, 1.60, 0.34, 0.00, 50.60%, 32.60%, 28.30%, 1.96%, 15.75%, 59.50%, 104.99%, 38.50%, 2.53%
54, ASX, ASE Technology Holding Co. Ltd., Technology, Semiconductors, Taiwan, 17.19B, 11.22, 0.44, 0.96, 2.09, 6.20, 62.80%, 9.16%, 34.20%, 115.80%, 22.70%, 5.50%, 15.10%, 6.80%, 1.40, 1.00, 0.75, 0.95, 16.80%, 8.00%, 6.50%, -6.53%, 4.02%, 56.34%, 96.57%, 37.33%, 2.27%
56, ATC, Atotech Limited, Technology, Electronic Components, United Kingdom, 4.66B, 34.66, -, 3.78, -, -, -278.40%, 103.51%, -, -107.40%, 19.40%, -, -, -6.50%, 1.70, 1.40, 5.46, 5.51, 54.80%, -8.60%, -36.20%, 8.89%, 14.10%, -, -, 25.30%, 4.57%
58, ATER, Aterian Inc., Technology, Consumer Electronics, USA, 580.32M, -, -, 2.79, 12.21, 39.75, -10.70%, -, -, -218.20%, 87.90%, -91.10%, -520.00%, -33.50%, 1.10, 0.60, 2.17, 3.38, 48.30%, -24.30%, -62.70%, -24.26%, -59.16%, 141.91%, 248.54%, 4.30%, 13.07%
60, AUDC, AudioCodes Ltd., Technology, Communication Equipment, Israel, 1.05B, 19.19, 3.07, 4.63, 5.17, 31.43, 541.10%, 10.07%, 11.10%, 72.90%, 13.10%, 9.20%, 15.90%, 13.70%, 2.00, 1.70, 0.00, 0.00, 68.50%, 18.60%, 14.10%, 6.50%, 10.32%, 15.94%, -11.90%, 17.21%, 2.93%
41, ANY, Sphere 3D Corp., Technology, Software - Application, Canada, 18.60M, -, -, 3.88, -, -, 38.20%, -, 20.00%, 2.60%, -10.00%, -60.60%, 113.50%, 138.80%, 0.30, 0.20, -, -, 46.40%, -, -, -25.73%, -43.75%, -11.56%, -32.89%, 6.99%, 8.55%
43, APH, Amphenol Corporation, Technology, Electronic Components, USA, 40.15B, 26.61, 2.69, 4.41, 7.38, 43.44, 4.30%, 11.12%, 12.00%, 33.70%, 27.70%, 10.70%, 25.00%, 14.30%, 2.40, 1.80, 0.75, 0.85, 31.10%, 19.60%, 14.20%, -2.01%, 3.51%, 2.82%, 39.31%, 2.87%, 1.75%
45, APP, AppLovin Corporation, Technology, Software - Application, USA, 25.41B, 98.55, -, 14.16, -, -, -263.90%, 131.29%, -, -, 132.10%, -, -, -4.90%, 2.40, 2.40, -, -, 60.90%, -, -, 25.59%, -, -, -, 13.97%, 6.80%
47, APPN, Appian Corporation, Technology, Software - Infrastructure, USA, 6.26B, -, -, 19.90, 21.65, -, 37.40%, 22.20%, -, -11.20%, 12.70%, -7.20%, -11.90%, -13.10%, 2.50, 2.50, 0.00, 0.00, 72.00%, -12.60%, -11.30%, -28.76%, -51.61%, -48.27%, 58.85%, -44.18%, 7.90%
49, ARRY, Array Technologies Inc., Technology, Solar, USA, 2.04B, 20.22, 11.18, 2.34, -, -, 38.00%, 86.14%, 3.00%, -92.80%, -62.00%, -, -, 20.10%, 1.20, 0.70, -, -, -, -, -, -44.63%, -59.15%, -65.63%, -, -62.22%, 7.88%
51, ASAN, Asana Inc., Technology, Software - Application, USA, 6.02B, -, -, 26.53, -, -, -70.90%, 8.70%, -, -133.30%, 57.20%, -34.10%, 254.80%, -47.90%, 2.70, 2.70, -, -, 87.30%, -77.30%, -93.30%, 9.99%, -0.51%, 42.45%, -, 24.47%, 6.27%
53, ASUR, Asure Software Inc., Technology, Software - Application, USA, 158.69M, 41.63, -, 2.39, 1.11, -, 62.40%, 128.09%, 25.00%, 25.20%, 4.80%, -4.00%, -11.60%, -8.30%, 1.00, 1.00, 0.07, 0.16, 59.50%, -19.00%, -24.30%, 4.45%, 4.19%, 8.19%, 36.73%, 19.01%, 3.89%
55, ASYS, Amtech Systems Inc., Technology, Semiconductor Equipment & Materials, USA, 145.64M, 12.73, -, 2.14, 1.77, -, -225.30%, 645.45%, 20.00%, 54.70%, 36.60%, -1.60%, -2.00%, -4.70%, 7.30, 5.70, 0.06, 0.06, 38.40%, 0.10%, -2.40%, -4.57%, 2.76%, 78.16%, 99.24%, 63.64%, 6.21%
57, ATEN, A10 Networks Inc., Technology, Software - Infrastructure, USA, 761.76M, 15.69, 1.63, 3.36, 5.97, 18.18, 195.10%, 18.32%, 23.00%, 977.90%, 1.90%, 7.30%, 17.60%, 14.10%, 2.50, 2.30, 0.00, 0.00, 77.70%, 9.70%, 9.20%, 9.94%, 0.93%, 19.68%, 43.09%, -1.32%, 2.75%
59, ATOM, Atomera Incorporated, Technology, Semiconductor Equipment & Materials, USA, 430.68M, -, -, 1076.69, 10.45, -, 5.40%, 6.90%, -, 24.60%, 300.00%, -47.80%, -50.80%, -, 31.70, 31.70, 0.00, 0.00, -, -, -, 5.22%, -35.78%, 98.75%, 102.19%, 9.07%, 8.79%
62, AVGO, Broadcom Inc., Technology, Semiconductors, USA, 190.95B, 16.28, 6.36, 7.74, 8.02, 28.59, -2.10%, 7.86%, 8.60%, 318.20%, 13.60%, 4.70%, 15.30%, 7.20%, 2.10, 2.00, 1.71, 1.75, 57.70%, 20.80%, 14.80%, 1.30%, -3.52%, 20.85%, 62.16%, 7.87%, 2.35%
64, AVNW, Aviat Networks Inc., Technology, Communication Equipment, USA, 408.41M, 14.00, 0.33, 1.54, 2.29, 29.17, -97.30%, 14.04%, 12.00%, -, 8.10%, 51.60%, 106.10%, -0.10%, 1.80, 1.50, 0.00, 0.00, 37.10%, 7.80%, 40.80%, 11.19%, 8.71%, 111.44%, 385.04%, 116.46%, 7.53%
66, AVYA, Avaya Holdings Corp., Technology, Software - Application, USA, 2.47B, 8.46, -, 0.84, 8.19, 68.74, -24.10%, 7.27%, 11.00%, 90.30%, 8.20%, -0.40%, -10.00%, -16.60%, 1.30, 1.30, 9.50, 9.51, 55.60%, 7.90%, -0.80%, -3.60%, -8.31%, 52.15%, 96.44%, 49.77%, 4.67%
68, AXTI, AXT Inc., Technology, Semiconductor Equipment & Materials, USA, 439.88M, 26.44, 6.28, 4.15, 2.18, -, 212.20%, 28.76%, 10.00%, -, 51.70%, 2.60%, 3.60%, 2.90%, 4.10, 2.70, 0.00, 0.05, 34.20%, 7.70%, 6.50%, -3.51%, -26.12%, 5.27%, 92.44%, 6.37%, 5.70%
70, AZPN, Aspen Technology Inc., Technology, Software - Application, USA, 9.51B, 27.89, 1.93, 13.22, 12.65, 34.99, -9.50%, -5.30%, 14.80%, 49.10%, 24.60%, 25.40%, 55.20%, 23.20%, 5.40, 5.40, 0.38, 0.41, 91.50%, 52.10%, 45.30%, 2.89%, -11.19%, 1.10%, 29.18%, 4.78%, 3.34%
72, BB, BlackBerry Limited, Technology, Software - Infrastructure, Canada, 5.59B, 173.62, -, 6.26, 3.79, 75.60, -616.70%, 220.00%, -, -655.60%, -25.50%, -36.60%, -61.90%, -49.40%, 2.30, 2.30, 0.48, 0.48, 72.00%, -, -, 11.15%, -7.70%, 70.39%, 117.03%, 51.89%, 5.85%
74, BDR, Blonder Tongue Laboratories Inc., Technology, Communication Equipment, USA, 14.99M, -, -, 0.96, 9.69, -, -, -, -, 83.30%, -19.50%, -, -, -, 1.30, 0.50, 2.07, 2.93, 24.80%, -, -, 16.67%, -21.74%, 14.55%, 137.74%, -5.26%, 9.54%
76, BELFB, Bel Fuse Inc., Technology, Electronic Components, USA, 168.17M, 14.33, -, 0.36, 1.09, -, -88.90%, 945.50%, -, -, 6.40%, -, -, -, -, -, -, -, -, -, -, 0.92%, -11.59%, 7.29%, 75.88%, 9.65%, 7.33%
78, BIGC, BigCommerce Holdings Inc., Technology, Software - Application, USA, 3.90B, -, -, 23.48, 17.60, -, 25.80%, 32.60%, -, -39.70%, 40.70%, -, -, -17.90%, 6.10, 6.10, 0.00, 0.00, 78.40%, -, -, -10.50%, -13.24%, -31.55%, -, -15.21%, 6.39%
80, BKI, Black Knight Inc., Technology, Software - Infrastructure, USA, 11.55B, 28.71, 3.96, 8.90, 4.37, 27.79, 135.90%, 14.82%, 10.75%, 3.00%, 20.30%, 4.80%, 10.40%, 5.10%, 1.40, 1.40, 0.86, 0.86, -, 22.00%, 20.70%, 0.56%, -5.34%, -19.40%, -4.66%, -16.93%, 2.26%
61, AUUD, Auddia Inc., Technology, Software - Application, USA, 26.60M, -, -, 133.02, -, -, -49.00%, -, -, 70.40%, -100.00%, -291.30%, 12.50%, 10.50%, 0.00, 0.00, -, -, -, -, -, -10.28%, -30.58%, -, -, -32.04%, 6.98%
63, AVLR, Avalara Inc., Technology, Software - Application, USA, 11.29B, 3003.86, -, 20.81, 10.44, 329.23, 11.30%, 116.70%, -, -78.90%, 37.90%, -4.70%, -6.90%, -5.00%, 2.10, 2.10, 0.00, 0.00, 71.70%, -12.50%, -11.80%, -9.92%, -18.96%, -20.59%, 23.45%, -19.84%, 5.02%
65, AVT, Avnet Inc., Technology, Electronics & Computer Distribution, USA, 4.42B, 12.33, 2.65, 0.24, 1.11, 12.62, -117.10%, 51.36%, 10.40%, 230.10%, -63.50%, 1.90%, 4.20%, 1.50%, 2.30, 1.30, 0.23, 0.30, 11.20%, 0.80%, 0.90%, -0.25%, 11.71%, 44.51%, 61.75%, 25.49%, 2.64%
67, AWRE, Aware Inc., Technology, Software - Application, USA, 79.50M, -, -, 6.52, 1.84, -, 8.50%, -, -, -36.80%, 25.70%, -15.40%, -17.20%, -17.00%, 8.00, 8.00, 0.00, 0.00, 91.60%, -78.10%, -65.50%, 5.26%, -15.93%, 22.19%, 7.04%, 8.57%, 6.24%
69, AYX, Alteryx Inc., Technology, Software - Application, USA, 5.17B, 177.15, -, 10.23, 11.52, 96.06, -193.30%, -, -4.95%, -157.40%, 9.20%, -3.60%, -11.20%, -0.10%, 4.10, 4.10, 1.47, 1.63, 91.80%, -2.50%, -9.80%, -6.34%, -19.14%, -33.75%, -45.97%, -36.14%, 4.06%
71, BAND, Bandwidth Inc., Technology, Software - Infrastructure, USA, 2.94B, 181.15, -, 7.58, 6.68, 439.26, -10.90%, 32.45%, -, -373.30%, 65.70%, -5.90%, -12.90%, -4.00%, 5.00, 4.90, 1.05, 1.05, 45.80%, -2.70%, -12.40%, -9.08%, -23.25%, -18.30%, 6.71%, -23.02%, 4.59%
73, BCOV, Brightcove Inc., Technology, Software - Application, USA, 596.82M, 23.27, 5.65, 2.90, 6.62, 36.84, 74.40%, 30.61%, 15.00%, 159.90%, 17.30%, 3.90%, 9.20%, -7.50%, 0.90, 0.90, 0.00, 0.00, 62.70%, 3.80%, 3.50%, -6.81%, -36.26%, -5.72%, 80.57%, -21.20%, 4.12%
75, BEEM, Beam Global, Technology, Solar, USA, 259.21M, -, -, 41.14, 8.39, -, 4.10%, 44.40%, -, 20.90%, 7.70%, -24.00%, -27.90%, -17.90%, 15.90, 15.10, 0.00, 0.00, -13.10%, -87.50%, -88.10%, -14.15%, -33.20%, -5.96%, 265.79%, -60.44%, 9.80%
77, BHE, Benchmark Electronics Inc., Technology, Electronic Components, USA, 1.12B, 21.60, 5.01, 0.55, 1.15, 10.35, -36.80%, 18.63%, 12.52%, 107.50%, -1.80%, 1.00%, 1.80%, 1.90%, 2.40, 1.70, 0.13, 0.14, 8.50%, 1.50%, 0.90%, 2.28%, 4.14%, 21.66%, 46.06%, 14.59%, 2.19%
